Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2015-06-12 00:00:00,229.98,14265700.0,3280825686.0,9781474.3506,36910.0,0.4780041470588235,1.0,941.0,8.866666666666667,321734.0314622328,47589591153.625015,786071.64,18.13113121,1.5697954018741145,6.287466525891444,247460.0,125022.0,71851049,113864.0,64334.0,1324268.3211692,217735.0,50074783.0
2015-06-13 00:00:00,230.22,14269650.0,3285158823.0,9232743.4194,36974.0,0.4096257721518987,0.0,792.0,7.4,373779.2424340646,47589591153.625015,913282.74,17.53784362,2.214109255310688,8.095545194259527,246532.0,112813.0,71963862,104241.0,55948.0,1103192.29356596,179169.0,41248314.0
2015-06-14 00:00:00,232.05,14273275.0,3312113463.75,8307550.583999999,37031.0,0.394607648275862,0.0,779.0,7.583333333333332,358182.17901501775,49692386354.89384,844662.0,15.99530424,2.079922410316971,8.403593600764088,223880.0,100512.0,72064374,94046.0,53041.0,1329986.08266394,175007.0,40610265.0
2015-06-15 00:00:00,236.46,14277025.0,3375945331.5,14727511.2145,37102.0,0.4782252,3.0,856.0,7.683333333333334,370533.2886362249,49692386354.89384,890981.28,18.51876216,1.8395390051454965,7.286461943588026,277522.0,122279.0,72186653,112459.0,60403.0,1370312.7878618,204834.0,48435031.0
2015-06-16 00:00:00,245.35,14280100.0,3503622535.0,29160220.7085,37168.0,0.5409450406504066,0.0,747.0,9.95,303837.29668170464,49692386354.89384,759112.9,19.75196704,0.9197670469863288,6.117240962496173,241825.0,124094.0,72310747,117904.0,66050.0,1844236.2574508998,336390.0,82533170.0
2015-06-17 00:00:00,249.96,14283650.0,3570341154.0,31886986.7225,37251.0,0.5900169366197183,0.0,755.0,8.216666666666667,350771.5132422932,49692386354.89384,893357.04,24.94126752,1.024708519234859,6.679454791509342,256567.0,133747.0,72444494,125228.0,68329.0,1955229.23569198,348782.0,87181576.0
2015-06-18 00:00:00,248.25,14287500.0,3546871875.0,21457934.337,37317.0,0.43217047402597397,1.0,900.0,7.4833333333333325,380414.17633319116,49692386354.89384,960479.25,19.74416605,1.2809501553686151,7.872716207244202,233829.0,122001.0,72566495,113931.0,63022.0,1459868.83130197,302041.0,74981782.0
2015-06-19 00:00:00,246.45,14291525.0,3522146336.25,14703622.118400002,37396.0,0.4917238695652175,0.0,758.0,7.416666666666668,397705.7298028817,49692386354.89384,999108.3,29.023842699999996,0.9594676361061668,7.965465199712987,247406.0,125430.0,72691925,115154.0,61419.0,1837052.8604348,422526.0,104131527.0
2015-06-20 00:00:00,244.08,14294875.0,3489093090.0,16709057.3505,37466.0,0.5241039328358208,1.0,708.0,8.283333333333333,331009.7378483611,49692386354.89384,823037.76,22.55311938,1.5183860369308089,7.1706301675393584,246533.0,114779.0,72806704,100133.0,56897.0,1286244.19601841,222078.0,54204777.0
2015-06-21 00:00:00,242.47,14297925.0,3466817874.75,6606842.599500001,37518.0,0.4286816967213115,0.0,781.0,9.416666666666666,301367.0747574632,49692386354.89384,742685.61,13.16567765,2.4574060951642207,8.143214696884971,224267.0,91203.0,72897907,85165.0,48808.0,921198.44574043,124644.0,30222339.0
2015-06-22 00:00:00,246.35,14301625.0,3523205318.75,12840360.015,37596.0,0.5337702702702702,2.0,850.0,9.233333333333333,365592.8447877421,49692386354.89384,917161.05,23.22920549,2.0554037993648784,8.204467831967651,204152.0,111788.0,73009695,105432.0,57659.0,1059024.19280729,181132.0,44621940.0
2015-06-23 00:00:00,243.92,14305200.0,3489324384.0,10205531.462000001,37680.0,0.5911582867132867,0.0,664.0,8.816666666666666,353241.7351665346,49692386354.89384,877380.24,22.92876742,1.6073419129628304,6.812222834737374,271463.0,128795.0,73138490,121894.0,65809.0,1260338.90959438,223786.0,54585787.0
